################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.1166395826840471E+01 a       531     0    18     1    21
 -1.3797245848415196E+00 a       532     0    18     1    22
  1.4162297151000473E+01 a       533     0    18     1    23
  3.6698292059388002E+01 a       534     0    18     1    24
  3.8647001194460731E+00 a       535     0    18     1    25
  2.5190159279144400E+01 a       536     0    18     1    26
  3.6508104960363163E+01 a       537     0    18     1    27
 -3.9267544663982550E+00 a       538     0    18     1    28
 -6.1114551020505248E+00 a       539     0    18     1    29
 -3.3298071422329144E+01 a       540     0    18     1    30
  1.9735192233385519E+01 a       541     0    19     1     1
  1.7585012261022101E+01 a       542     0    19     1     2
  1.3810003344452790E+01 a       543     0    19     1     3
  1.7845431423767160E+01 a       544     0    19     1     4
 -2.3507211447203744E+01 a       545     0    19     1     5
 -2.2513213181273567E+01 a       546     0    19     1     6
 -8.5833170971785098E+00 a       547     0    19     1     7
 -7.1956907088342374E+00 a       548     0    19     1     8
 -1.7966720540837873E+01 a       549     0    19     1     9
 -9.2527813835400696E+00 a       550     0    19     1    10
 -1.8606838431732127E+00 a       551     0    19     1    11
  1.2447561550026769E+01 a       552     0    19     1    12
 -5.6803475891965505E+00 a       553     0    19     1    13
  1.8331148301819976E+01 a       554     0    19     1    14
 -1.1886165318936288E+00 a       555     0    19     1    15
  2.5603541944994824E+01 a       556     0    19     1    16
  4.3503729382514509E+00 a       557     0    19     1    17
 -1.0493627025726504E+01 a       558     0    19     1    18
 -6.4238260834221119E+00 a       559     0    19     1    19
  1.7994413702534267E+01 a       560     0    19     1    20
  2.3226112937465313E+01 a       561     0    19     1    21
 -1.0467222756924308E+01 a       562     0    19     1    22
  4.4570402392515600E+00 a       563     0    19     1    23
  1.2446354697845734E+01 a       564     0    19     1    24
  2.9991838597854223E+01 a       565     0    19     1    25
 -1.0629655296937488E+01 a       566     0    19     1    26
  1.4107750995326754E+01 a       567     0    19     1    27
  1.8667680606157795E+01 a       568     0    19     1    28
  9.1079055671770472E+00 a       569     0    19     1    29
 -3.3262150926913485E+01 a       570     0    19     1    30
  2.5964590151669125E+01 a       571     0    20     1     1
  9.7923662473990287E+00 a       572     0    20     1     2
  1.0988624833405514E+00 a       573     0    20     1     3
 -8.2654574912512970E+00 a       574     0    20     1     4
  3.9241462968523635E+01 a       575     0    20     1     5
  8.8236273576649040E+01 a       576     0    20     1     6
  2.1227136779996020E+01 a       577     0    20     1     7
  5.9865241512796485E+00 a       578     0    20     1     8
  1.4250698030014098E+01 a       579     0    20     1     9
  2.9722905511857963E+01 a       580     0    20     1    10
  1.3920091479669352E+01 a       581     0    20     1    11
  1.8925745606274094E+00 a       582     0    20     1    12
 -4.0474164904853801E+01 a       583     0    20     1    13
  2.6364525013126364E+01 a       584     0    20     1    14
  2.6198962351066488E+01 a       585     0    20     1    15
 -2.7224237145305953E+01 a       586     0    20     1    16
 -1.4041395703983451E+01 a       587     0    20     1    17
  5.7318496651689355E+00 a       588     0    20     1    18
 -1.1564102662358350E+01 a       589     0    20     1    19
 -2.7584127745078057E+01 a       590     0    20     1    20
  2.9650610808630585E+01 a       591     0    20     1    21
  1.4165996983115603E+01 a       592     0    20     1    22
 -4.4951314556301698E+00 a       593     0    20     1    23
 -2.8628882556246452E+01 a       594     0    20     1    24
  7.1644498398192162E+00 a       595     0    20     1    25
  2.1112336523307249E+01 a       596     0    20     1    26
  1.8513530497827513E+00 a       597     0    20     1    27
 -1.0830421086780833E+01 a       598     0    20     1    28
  9.7754832223932890E+00 a       599     0    20     1    29
  3.1995990349468919E+01 a       600     0    20     1    30
  2.3330611401445381E+01 a       601     0    21     1     1
 -1.4978005949678000E+01 a       602     0    21     1     2
  1.9859464436526441E+01 a       603     0    21     1     3
 -9.9876851033269247E+00 a       604     0    21     1     4
 -1.4720977638236151E+01 a       605     0    21     1     5
  4.8134320325247828E+01 a       606     0    21     1     6
  4.2777859865736794E+00 a       607     0    21     1     7
 -9.4741542680098974E+00 a       608     0    21     1     8
  3.3136171826943105E+01 a       609     0    21     1     9
  3.8357051377084544E-01 a       610     0    21     1    10
 -2.2217567957349054E+01 a       611     0    21     1    11
 -1.9931670521426394E+01 a       612     0    21     1    12
  1.5623374920697007E+01 a       613     0    21     1    13
  3.1873452294447450E+01 a       614     0    21     1    14
 -2.0858826583038659E+00 a       615     0    21     1    15
 -1.1481691140715697E+00 a       616     0    21     1    16
 -1.5569807903966167E+01 a       617     0    21     1    17
 -8.6734910044737497E+00 a       618     0    21     1    18
  3.1865749128807554E+01 a       619     0    21     1    19
  1.8784303792506954E+01 a       620     0    21     1    20
 -6.7795569943063390E+00 a       621     0    21     1    21
 -1.6035564704167449E+00 a       622     0    21     1    22
 -3.3505136052958653E+00 a       623     0    21     1    23
  2.2032401734067498E+01 a       624     0    21     1    24
 -3.3513619370684566E+01 a       625     0    21     1    25
  3.6488892826691682E+01 a       626     0    21     1    26
 -1.0632878634345550E+01 a       627     0    21     1    27
 -1.8458516314638878E+01 a       628     0    21     1    28
  7.2414498803745184E+00 a       629     0    21     1    29
  1.0903136914009560E+01 a       630     0    21     1    30
 -1.4228778418765092E+01 a       631     0    22     1     1
 -8.5779010925281973E+00 a       632     0    22     1     2
 -1.1205729185457742E+00 a       633     0    22     1     3
  2.5207266907801895E+01 a       634     0    22     1     4
 -3.4325317919546016E+01 a       635     0    22     1     5
  3.1224773164791886E-01 a       636     0    22     1     6
 -3.3263906255221521E+01 a       637     0    22     1     7
  1.8084344231191942E+01 a       638     0    22     1     8
 -2.6369871919338717E+01 a       639     0    22     1     9
  1.6213974354641486E-01 a       640     0    22     1    10
 -5.4154405707710502E+00 a       641     0    22     1    11
  2.7861883393224698E+01 a       642     0    22     1    12
  7.0780558836746323E+01 a       643     0    22     1    13
 -1.2938467528010218E+01 a       644     0    22     1    14
 -5.4277913034536127E+01 a       645     0    22     1    15
  9.9278902734375585E+00 a       646     0    22     1    16
 -1.0898630824064456E+01 a       647     0    22     1    17
  2.0254836162431449E+01 a       648     0    22     1    18
  3.0568993572658671E+00 a       649     0    22     1    19
  6.4846792816197123E+00 a       650     0    22     1    20
  2.3475320838437355E+01 a       651     0    22     1    21
  4.3486685553326136E+00 a       652     0    22     1    22
 -1.8294260145550954E+01 a       653     0    22     1    23
 -8.9283752856076060E+00 a       654     0    22     1    24
 -1.5790775214260890E+01 a       655     0    22     1    25
 -1.1616755637005436E+01 a       656     0    22     1    26
 -1.8783965596700366E+01 a       657     0    22     1    27
 -7.4389997710766753E+00 a       658     0    22     1    28
 -1.2992548378923843E+00 a       659     0    22     1    29
 -1.3346677272984254E+01 a       660     0    22     1    30
  1.9859423797314751E+01 a       661     0    23     1     1
  2.2114507517324625E+01 a       662     0    23     1     2
 -8.3243167417557782E+00 a       663     0    23     1     3
  5.8220035919981372E+00 a       664     0    23     1     4
 -1.8429221621457792E+01 a       665     0    23     1     5
 -3.6814262285026885E+01 a       666     0    23     1     6
  1.3918459076242304E+00 a       667     0    23     1     7
 -3.1861693772152528E+01 a       668     0    23     1     8
 -9.3192891964307556E+00 a       669     0    23     1     9
  5.3833149309287176E+00 a       670     0    23     1    10
  1.4450596398499787E+01 a       671     0    23     1    11
  2.0398212517284438E+01 a       672     0    23     1    12
 -8.0357924640884768E+00 a       673     0    23     1    13
  1.8251813969960999E+01 a       674     0    23     1    14
 -7.2530777112741929E-01 a       675     0    23     1    15
  6.4246682215356676E+00 a       676     0    23     1    16
 -7.4304999388275608E+00 a       677     0    23     1    17
 -3.6491542032279431E+00 a       678     0    23     1    18
 -1.7002382351408025E+00 a       679     0    23     1    19
 -1.2713397449585933E+01 a       680     0    23     1    20
  6.1726061117027058E+00 a       681     0    23     1    21
 -7.5337057046079119E+00 a       682     0    23     1    22
 -2.2335295416490098E+01 a       683     0    23     1    23
  1.7610951233133265E+00 a       684     0    23     1    24
  2.9483696057686647E+01 a       685     0    23     1    25
 -1.4211639268912739E+01 a       686     0    23     1    26
  2.9324964044152106E+00 a       687     0    23     1    27
  4.0044795934107469E+01 a       688     0    23     1    28
 -1.1697971582544465E+01 a       689     0    23     1    29
  3.2250736472447947E+01 a       690     0    23     1    30
  2.7841306209135237E+01 a       691     0    24     1     1
 -5.4936330495183743E+00 a       692     0    24     1     2
 -1.5986701889452965E+01 a       693     0    24     1     3
  2.5171865112985838E+01 a       694     0    24     1     4
  2.9271107414357644E+01 a       695     0    24     1     5
  2.1618091941796905E+01 a       696     0    24     1     6
 -1.2072010506475839E+00 a       697     0    24     1     7
  5.7011418585511954E+01 a       698     0    24     1     8
 -3.9543793083701665E+01 a       699     0    24     1     9
  2.3263796299723023E+01 a       700     0    24     1    10
  1.0075256433127048E+01 a       701     0    24     1    11
 -1.0884470359262878E+01 a       702     0    24     1    12
  1.0455171329068942E+02 a       703     0    24     1    13
  1.4068814546898803E+01 a       704     0    24     1    14
 -3.6633319237176003E+01 a       705     0    24     1    15
 -1.5809319513908264E+01 a       706     0    24     1    16
  2.2435715303177055E+01 a       707     0    24     1    17
  9.5690737039609157E+00 a       708     0    24     1    18
  1.6466983885979051E+01 a       709     0    24     1    19
  6.9909781896147374E+00 a       710     0    24     1    20
 -1.0159322159116543E+01 a       711     0    24     1    21
  6.8161180403951596E+00 a       712     0    24     1    22
  3.7667760628245048E+01 a       713     0    24     1    23
 -3.8481167194223296E+01 a       714     0    24     1    24
  6.5292931336191833E+00 a       715     0    24     1    25
  3.5101074335499831E+00 a       716     0    24     1    26
 -2.2025354867431275E+01 a       717     0    24     1    27
  1.6333072653742995E+01 a       718     0    24     1    28
  1.3681302695481222E+01 a       719     0    24     1    29
  2.9733903948700693E+00 a       720     0    24     1    30
 -6.4687721767957278E+00 a       721     0    25     1     1
 -3.8057989083105319E+01 a       722     0    25     1     2
 -6.7794625524363186E+00 a       723     0    25     1     3
 -7.1303728737569090E+00 a       724     0    25     1     4
  1.5007048043388629E+01 a       725     0    25     1     5
  2.2557348379457991E+01 a       726     0    25     1     6
  4.4586741844372106E+00 a       727     0    25     1     7
  1.0286414708922788E+01 a       728     0    25     1     8
  1.1217238372777095E+01 a       729     0    25     1     9
  5.6370728125837806E+00 a       730     0    25     1    10
  1.1391380051274464E+01 a       731     0    25     1    11
 -6.1264774362348362E+00 a       732     0    25     1    12
  1.5636082452149324E+01 a       733     0    25     1    13
 -3.5293419795857073E+00 a       734     0    25     1    14
 -5.1131994237549661E+00 a       735     0    25     1    15
 -6.6088431759440791E+00 a       736     0    25     1    16
 -9.6267073607049465E+00 a       737     0    25     1    17
  1.5078389590079265E+01 a       738     0    25     1    18
  1.3661772731494230E+01 a       739     0    25     1    19
 -1.9865106394368443E+01 a       740     0    25     1    20
 -1.7178548455722492E+01 a       741     0    25     1    21
 -4.5243926159563452E+00 a       742     0    25     1    22
 -5.7702009420745659E+00 a       743     0    25     1    23
 -9.9390544327796029E+00 a       744     0    25     1    24
 -2.3714402982077548E+01 a       745     0    25     1    25
  1.1924170146585961E+01 a       746     0    25     1    26
 -1.5327821504607304E+01 a       747     0    25     1    27
 -1.6317352922216518E+01 a       748     0    25     1    28
 -6.1189026408377263E+00 a       749     0    25     1    29
  4.3164688485340989E+01 a       750     0    25     1    30
 -2.2041310269538695E+01 a       751     0    26     1     1
 -1.2267565553906465E+01 a       752     0    26     1     2
  6.9823215650035051E+00 a       753     0    26     1     3
  2.7697061017704648E+01 a       754     0    26     1     4
 -3.2035782941423172E+01 a       755     0    26     1     5
 -5.5751773302521535E+01 a       756     0    26     1     6
 -2.7200382821431308E+01 a       757     0    26     1     7
  1.8436181781257574E+01 a       758     0    26     1     8
 -3.2253879123476132E+01 a       759     0    26     1     9
 -3.1502566601390775E+01 a       760     0    26     1    10
 -2.4106099535972405E+01 a       761     0    26     1    11
  2.3322099468592099E+00 a       762     0    26     1    12
  1.1526924500180756E+02 a       763     0    26     1    13
 -1.3720902917208717E+01 a       764     0    26     1    14
 -4.9626876018179679E+01 a       765     0    26     1    15
  1.6285829637065603E+01 a       766     0    26     1    16
  1.5044839363045678E+01 a       767     0    26     1    17
  1.5404450300087442E+01 a       768     0    26     1    18
  1.3953364548520279E+01 a       769     0    26     1    19
  2.2870945623716818E+01 a       770     0    26     1    20
 -1.3740007481392954E+01 a       771     0    26     1    21
 -2.8549287767209929E+01 a       772     0    26     1    22
  1.2477424643423337E+01 a       773     0    26     1    23
  9.5010112867400345E+00 a       774     0    26     1    24
  2.1147658019849047E+01 a       775     0    26     1    25
 -3.7247577292837072E+01 a       776     0    26     1    26
 -3.8118945160072286E+01 a       777     0    26     1    27
  1.2555990321706036E+01 a       778     0    26     1    28
 -6.2363157574888053E+00 a       779     0    26     1    29
 -2.3389893019921999E+01 a       780     0    26     1    30
  1.6540513057995366E+01 a       781     0    27     1     1
 -2.4039217629057261E+00 a       782     0    27     1     2
  5.5487622080643156E+01 a       783     0    27     1     3
 -7.4652936836293113E+00 a       784     0    27     1     4
 -1.5328784361490966E+01 a       785     0    27     1     5
  5.7483375924503733E+01 a       786     0    27     1     6
  7.4934968988742134E-01 a       787     0    27     1     7
 -2.6916375622798412E+01 a       788     0    27     1     8
  3.2173363673571806E+01 a       789     0    27     1     9
 -6.0791653211783170E-01 a       790     0    27     1    10
  1.2982810306202861E+00 a       791     0    27     1    11
 -3.5886464445096742E+01 a       792     0    27     1    12
 -2.1048542209807891E+01 a       793     0    27     1    13
  2.3189882314768148E+01 a       794     0    27     1    14
  1.2155865057842201E+01 a       795     0    27     1    15
 -2.5975640700109111E+00 a       796     0    27     1    16
 -5.2078599446593932E-01 a       797     0    27     1    17
 -1.1336667084219107E+01 a       798     0    27     1    18
  2.5419989644610311E+01 a       799     0    27     1    19
  1.0080478793050363E+01 a       800     0    27     1    20
 -9.2134754099986846E+00 a       801     0    27     1    21
 -2.7477767174962286E+00 a       802     0    27     1    22
 -7.9507872388452201E+00 a       803     0    27     1    23
  2.8247897891246829E+00 a       804     0    27     1    24
 -2.4846071994952613E+01 a       805     0    27     1    25
  3.8714578550668072E+01 a       806     0    27     1    26
 -1.3622513759744102E+01 a       807     0    27     1    27
 -1.0963531740309133E+01 a       808     0    27     1    28
 -2.1135043051135824E+01 a       809     0    27     1    29
 -6.7265875327261559E+00 a       810     0    27     1    30
  6.0096204112318556E+00 a       811     0    28     1     1
  2.6686665624445709E+01 a       812     0    28     1     2
  3.9374935278147700E+00 a       813     0    28     1     3
  3.0038816946330368E+01 a       814     0    28     1     4
  1.3139343176807428E+00 a       815     0    28     1     5
  7.0879408729955529E+01 a       816     0    28     1     6
 -1.5183146224876682E+00 a       817     0    28     1     7
  2.2339346838670675E+00 a       818     0    28     1     8
 -2.2462128099789400E+01 a       819     0    28     1     9
  1.1024449496244678E+01 a       820     0    28     1    10
  1.2827796322912842E+01 a       821     0    28     1    11
  6.3033095534725817E+01 a       822     0    28     1    12
 -3.3723553776963463E+01 a       823     0    28     1    13
  5.6093434316727366E+00 a       824     0    28     1    14
 -3.8386214670982554E+01 a       825     0    28     1    15
  1.3854063290909698E+01 a       826     0    28     1    16
  1.3165470060565497E+01 a       827     0    28     1    17
  8.4125136495665984E+00 a       828     0    28     1    18
 -2.8353985732291171E+00 a       829     0    28     1    19
 -2.4804017284274341E+01 a       830     0    28     1    20
  1.7041582344435067E+01 a       831     0    28     1    21
  2.3717221806516314E+01 a       832     0    28     1    22
 -5.0076223859923017E+00 a       833     0    28     1    23
 -1.4363409181215379E+01 a       834     0    28     1    24
 -1.2290740356582317E+01 a       835     0    28     1    25
  2.2167813362909254E+01 a       836     0    28     1    26
 -7.2503098125120484E+00 a       837     0    28     1    27
 -8.8480768562718630E+00 a       838     0    28     1    28
 -1.1151256533101590E+01 a       839     0    28     1    29
  1.7631659524617337E+01 a       840     0    28     1    30
  2.5087065162716549E+01 a       841     0    29     1     1
 -1.5653896170940220E+01 a       842     0    29     1     2
 -2.4878605340496438E+01 a       843     0    29     1     3
  2.3484435575084433E+01 a       844     0    29     1     4
  2.0088904923243152E+00 a       845     0    29     1     5
 -2.5985579606532255E+01 a       846     0    29     1     6
  7.5628591190580927E+00 a       847     0    29     1     7
 -9.3513125869260030E+00 a       848     0    29     1     8
 -1.9297574514084150E+01 a       849     0    29     1     9
 -3.2177781747940735E+00 a       850     0    29     1    10
 -4.8510734207867818E+00 a       851     0    29     1    11
  1.0422636987243539E+01 a       852     0    29     1    12
  9.8624617891222943E+00 a       853     0    29     1    13
 -2.8176912707152764E+00 a       854     0    29     1    14
 -5.1201388624342323E+00 a       855     0    29     1    15
  2.4162292014383244E+01 a       856     0    29     1    16
 -7.5690379657333793E+00 a       857     0    29     1    17
 -3.3545955842641328E+00 a       858     0    29     1    18
 -6.4023100296357720E+00 a       859     0    29     1    19
  1.1543547710682249E+01 a       860     0    29     1    20
 -1.1615500042292247E+01 a       861     0    29     1    21
 -5.1353606980909507E+00 a       862     0    29     1    22
 -2.9534727676237519E+01 a       863     0    29     1    23
 -2.3390168023882234E+00 a       864     0    29     1    24
  3.4964452597614518E+01 a       865     0    29     1    25
  5.6733483763213644E-01 a       866     0    29     1    26
 -1.1873345599818734E+01 a       867     0    29     1    27
  1.1774531337195745E+01 a       868     0    29     1    28
 -2.2504479928929935E+00 a       869     0    29     1    29
  7.9432015634552371E+01 a       870     0    29     1    30
  2.8754071352631572E+00 a       871     0    30     1     1
  2.3189997070631136E+01 a       872     0    30     1     2
 -1.3144978974346661E-01 a       873     0    30     1     3
 -2.7054434321404145E+01 a       874     0    30     1     4
  3.8154009935848258E+01 a       875     0    30     1     5
  6.9284505111597056E+01 a       876     0    30     1     6
 -2.3839062266709693E+01 a       877     0    30     1     7
  2.3184761664605922E+01 a       878     0    30     1     8
 -7.4881928847448734E+01 a       879     0    30     1     9
  1.2272268045077452E+01 a       880     0    30     1    10
  6.0860489317058573E+01 a       881     0    30     1    11
 -1.7040666963961183E+01 a       882     0    30     1    12
  2.8808140518941240E+01 a       883     0    30     1    13
 -1.4573469028374200E+01 a       884     0    30     1    14
 -3.3987721210236494E+01 a       885     0    30     1    15
 -3.4618965398936695E+01 a       886     0    30     1    16
  8.6800970892156446E+00 a       887     0    30     1    17
 -4.2793866076897601E+01 a       888     0    30     1    18
  1.2617166144929197E+00 a       889     0    30     1    19
 -4.6220727992689078E+01 a       890     0    30     1    20
  1.4284270485087241E+01 a       891     0    30     1    21
  5.6640748534228758E+00 a       892     0    30     1    22
  6.1402326909439724E+00 a       893     0    30     1    23
 -4.5318757854221701E+01 a       894     0    30     1    24
 -2.5718260407277356E+00 a       895     0    30     1    25
 -3.0088696084126734E+00 a       896     0    30     1    26
 -2.7006258033835518E+01 a       897     0    30     1    27
 -1.3099589180348925E+00 a       898     0    30     1    28
 -4.8585372909402400E+00 a       899     0    30     1    29
  5.2637578101133109E+01 a       900     0    30     1    30
 -3.2862481001120067E+01 a       901     0    31     1     1
  2.6659093670153588E+01 a       902     0    31     1     2
 -4.3843547683626793E+00 a       903     0    31     1     3
 -2.8624420865541314E+01 a       904     0    31     1     4
  2.3284875020056404E+01 a       905     0    31     1     5
  1.7869470389521979E+01 a       906     0    31     1     6
  1.2519670255327352E+01 a       907     0    31     1     7
 -4.2042383693943384E+00 a       908     0    31     1     8
  2.0834193905373656E+01 a       909     0    31     1     9
  5.1856234851150083E+00 a       910     0    31     1    10
 -1.5131255510705504E+01 a       911     0    31     1    11
 -1.4117325143153611E+01 a       912     0    31     1    12
 -1.3355396507782496E+01 a       913     0    31     1    13
 -2.9542889047486266E+01 a       914     0    31     1    14
  1.2674426543052947E+01 a       915     0    31     1    15
 -3.8890902695819754E+01 a       916     0    31     1    16
  7.4901531682478328E+00 a       917     0    31     1    17
  2.9181553080286959E+00 a       918     0    31     1    18
 -3.2527071208627487E+00 a       919     0    31     1    19
 -7.4874888922823599E+00 a       920     0    31     1    20
 -2.6073939792667367E+01 a       921     0    31     1    21
  2.3051887089406964E+01 a       922     0    31     1    22
  1.6263779102690015E-01 a       923     0    31     1    23
 -1.3585837410131830E+01 a       924     0    31     1    24
 -1.7284123936299668E+01 a       925     0    31     1    25
  5.4832110852214564E+00 a       926     0    31     1    26
 -3.9904809908683823E+00 a       927     0    31     1    27
 -9.5636542671011426E+00 a       928     0    31     1    28
 -7.9254888650808981E+00 a       929     0    31     1    29
  7.0650495352023157E+01 a       930     0    31     1    30
 -2.4651108036869552E+01 a       931     0    32     1     1
  1.6166782182478985E+00 a       932     0    32     1     2
 -7.5285464177359378E+00 a       933     0    32     1     3
 -4.4619919348440710E+01 a       934     0    32     1     4
 -9.3048971916460825E+00 a       935     0    32     1     5
 -2.0545429520134078E+01 a       936     0    32     1     6
  5.3381676926649790E+00 a       937     0    32     1     7
 -3.8986439683849902E+01 a       938     0    32     1     8
  1.5739520272852022E+01 a       939     0    32     1     9
 -1.5635767469234388E+01 a       940     0    32     1    10
  1.0066376932245289E+01 a       941     0    32     1    11
 -1.6842856473588995E+01 a       942     0    32     1    12
 -1.0569721328908955E+02 a       943     0    32     1    13
 -3.2598770689000624E+01 a       944     0    32     1    14
  2.6084565627745228E+01 a       945     0    32     1    15
  1.9717765547252935E+01 a       946     0    32     1    16
 -4.5614740921625749E+00 a       947     0    32     1    17
 -5.5782781551692082E+01 a       948     0    32     1    18
  8.2989770546338748E-01 a       949     0    32     1    19
  1.5694844723255390E+01 a       950     0    32     1    20
 -2.6957698049500632E+01 a       951     0    32     1    21
  1.5493540794592491E+01 a       952     0    32     1    22
 -1.4340737845378678E+01 a       953     0    32     1    23
  4.4455025719842141E+01 a       954     0    32     1    24
 -3.1420703226440114E+01 a       955     0    32     1    25
  6.2190054848217731E+00 a       956     0    32     1    26
  6.3648413765826355E+01 a       957     0    32     1    27
 -1.4513256981462108E+01 a       958     0    32     1    28
  1.5435526431625084E+00 a       959     0    32     1    29
 -1.1705495226371927E+01 a       960     0    32     1    30
 -1.5986999608298964E+01 a       961     0    33     1     1
  6.7702940364301500E-01 a       962     0    33     1     2
 -2.9255805458288023E+01 a       963     0    33     1     3
  1.4251292450147655E+01 a       964     0    33     1     4
  1.5754394400731508E+01 a       965     0    33     1     5
 -4.0736114292146880E+01 a       966     0    33     1     6
  3.7698810483286156E+00 a       967     0    33     1     7
  4.2509570740653110E+01 a       968     0    33     1     8
 -3.5422863652850310E+01 a       969     0    33     1     9
  8.1147804871394484E+00 a       970     0    33     1    10
  1.1731404872863761E+01 a       971     0    33     1    11
 -1.6196257702223807E+01 a       972     0    33     1    12
  9.2518786407028362E+00 a       973     0    33     1    13
 -2.1375759161711105E+01 a       974     0    33     1    14
  2.8383390186284835E+01 a       975     0    33     1    15
 -1.1210200607436272E+01 a       976     0    33     1    16
  2.1047418781050062E+01 a       977     0    33     1    17
  1.3003831882453701E+01 a       978     0    33     1    18
 -3.1524885449526785E+01 a       979     0    33     1    19
 -7.7476371165159490E+00 a       980     0    33     1    20
 -2.1284175993378220E+01 a       981     0    33     1    21
  5.7837623719306797E-01 a       982     0    33     1    22
  6.6639523906278502E+00 a       983     0    33     1    23
 -2.2438486749590339E+01 a       984     0    33     1    24
  5.5277692276604618E+01 a       985     0    33     1    25
 -3.2666679003367157E+01 a       986     0    33     1    26
  1.6329938609338498E+01 a       987     0    33     1    27
  3.7535271522578590E+01 a       988     0    33     1    28
  2.1980442343919036E+00 a       989     0    33     1    29
 -2.3321343662741665E+01 a       990     0    33     1    30
  3.1154527037257944E+00 a       991     0    34     1     1
 -1.2125495449232655E+01 a       992     0    34     1     2
 -4.0787880612965139E+01 a       993     0    34     1     3
 -1.4206831294024767E+00 a       994     0    34     1     4
  4.8497248124837938E+01 a       995     0    34     1     5
  8.0122434801680509E+00 a       996     0    34     1     6
  4.8166008072328118E+01 a       997     0    34     1     7
 -1.3584858440359120E+00 a       998     0    34     1     8
  4.8747801491095871E+01 a       999     0    34     1     9
  9.9091333107917841E+00 a      1000     0    34     1    10
 -4.2222552521554327E+01 a      1001     0    34     1    11
  3.7626413606969969E+01 a      1002     0    34     1    12
 -4.3420813217103358E+01 a      1003     0    34     1    13
  1.1582774054996868E+01 a      1004     0    34     1    14
  5.3976302522499878E+01 a      1005     0    34     1    15
  4.3228654876283962E+01 a      1006     0    34     1    16
 -6.2403201287301844E+00 a      1007     0    34     1    17
  5.1490919789728133E+00 a      1008     0    34     1    18
 -9.3476193490144830E+00 a      1009     0    34     1    19
  1.8750705099997109E+01 a      1010     0    34     1    20
 -3.2860156805345881E+01 a      1011     0    34     1    21
  5.8491697360995722E+00 a      1012     0    34     1    22
  2.6868176825636180E+01 a      1013     0    34     1    23
  2.8940915335568697E+01 a      1014     0    34     1    24
  1.0337325772324572E+01 a      1015     0    34     1    25
  1.9628146424203731E+01 a      1016     0    34     1    26
  3.6585761679607096E+01 a      1017     0    34     1    27
  5.1746760130726921E+00 a      1018     0    34     1    28
  4.4706718868801147E+01 a      1019     0    34     1    29
  1.6864392206009118E+01 a      1020     0    34     1    30
 -2.7889827603872305E+01 a      1021     0    35     1     1
  3.3502112352169893E+00 a      1022     0    35     1     2
  2.0638157591931037E+01 a      1023     0    35     1     3
 -2.0093548585678203E+01 a      1024     0    35     1     4
  1.4838540710380693E+01 a      1025     0    35     1     5
  5.8198762685912342E+01 a      1026     0    35     1     6
 -3.6582065754354218E+00 a      1027     0    35     1     7
  2.5360494076728948E+01 a      1028     0    35     1     8
  1.3371168895799803E+00 a      1029     0    35     1     9
 -6.5569246875578102E+00 a      1030     0    35     1    10
 -3.0004860254001633E+00 a      1031     0    35     1    11
 -1.4089280416091574E+01 a      1032     0    35     1    12
 -2.3856024353987748E+00 a      1033     0    35     1    13
 -2.3387635731525691E+01 a      1034     0    35     1    14
 -5.1926622269261529E+00 a      1035     0    35     1    15
 -2.4510379336141792E+01 a      1036     0    35     1    16
  1.6230836966691733E+01 a      1037     0    35     1    17
  1.7780278194482595E+00 a      1038     0    35     1    18
 -1.3303637016291527E+00 a      1039     0    35     1    19
 -7.0896327534484120E+00 a      1040     0    35     1    20
 -6.8174948477293407E-01 a      1041     0    35     1    21
  1.5524938686593424E+00 a      1042     0    35     1    22
  2.8371773255309435E+01 a      1043     0    35     1    23
 -4.1811692236539386E+00 a      1044     0    35     1    24
 -3.2387425998407593E+01 a      1045     0    35     1    25
  6.2633482384683683E+00 a      1046     0    35     1    26
  1.0909782363872445E+01 a      1047     0    35     1    27
 -3.6883165716423704E+01 a      1048     0    35     1    28
  1.9260421434486812E+01 a      1049     0    35     1    29
  3.3372783241489410E+00 a      1050     0    35     1    30
 -3.6466532362180708E+01 a      1051     0    36     1     1
 -2.2410039733557070E+01 a      1052     0    36     1     2
  3.1675816626594852E+01 a      1053     0    36     1     3
 -3.9738329556462894E+01 a      1054     0    36     1     4
 -3.4834427929414410E+01 a      1055     0    36     1     5
 -3.5299388440232271E+01 a      1056     0    36     1     6
 -6.5641369207685294E+00 a      1057     0    36     1     7
 -5.2238058219957033E+01 a      1058     0    36     1     8
  4.2578097834089156E+01 a      1059     0    36     1     9
 -4.0440610112732962E+01 a      1060     0    36     1    10
 -3.4016296600374247E+01 a      1061     0    36     1    11
 -3.1369257640715833E+01 a      1062     0    36     1    12
 -3.7328954086427913E+01 a      1063     0    36     1    13
 -3.8137015311470028E+00 a      1064     0    36     1    14
  4.3388975504219935E+01 a      1065     0    36     1    15
 -7.6071495712935038E+00 a      1066     0    36     1    16
