################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.1257881718649106E+01 a      1067     0    36     1    17
  2.3215126117152067E+00 a      1068     0    36     1    18
 -8.4080323201185063E+00 a      1069     0    36     1    19
 -8.9901268481704513E+00 a      1070     0    36     1    20
  6.2717683143438521E+00 a      1071     0    36     1    21
  1.4782776612212826E+01 a      1072     0    36     1    22
 -8.1113374896452211E+00 a      1073     0    36     1    23
  4.5503281560976511E+01 a      1074     0    36     1    24
  3.4350410442838786E+01 a      1075     0    36     1    25
  2.1876988448512634E+01 a      1076     0    36     1    26
  1.2077326880847298E+01 a      1077     0    36     1    27
 -2.5397257853989350E+00 a      1078     0    36     1    28
 -1.6755916219617610E+01 a      1079     0    36     1    29
  2.0159456669388001E+00 a      1080     0    36     1    30
 -1.2916310663557326E+01 a      1081     0    37     1     1
  1.1644755287441315E+01 a      1082     0    37     1     2
 -2.0927662760049628E+01 a      1083     0    37     1     3
  3.5400194376387333E+00 a      1084     0    37     1     4
 -2.1969748751755002E+01 a      1085     0    37     1     5
  6.9271110491188246E+00 a      1086     0    37     1     6
 -2.5591089664114698E+01 a      1087     0    37     1     7
 -6.6317329592391125E+00 a      1088     0    37     1     8
  1.0262253625131086E+01 a      1089     0    37     1     9
 -6.7160674348659706E+00 a      1090     0    37     1    10
  1.6613555747113409E+01 a      1091     0    37     1    11
  4.6638368310917020E+00 a      1092     0    37     1    12
  2.2709895165777382E+01 a      1093     0    37     1    13
  2.9699586249800152E+01 a      1094     0    37     1    14
  3.2597769413739705E+01 a      1095     0    37     1    15
  1.4147824652289339E+01 a      1096     0    37     1    16
 -2.6276647817164836E+01 a      1097     0    37     1    17
  1.7638137532600262E+00 a      1098     0    37     1    18
 -1.0648425049542873E+01 a      1099     0    37     1    19
 -2.3765645163935542E+01 a      1100     0    37     1    20
  1.4633595014466032E+01 a      1101     0    37     1    21
  1.0757447237744437E+01 a      1102     0    37     1    22
  3.6101656171317575E+00 a      1103     0    37     1    23
  3.7168987341051050E+01 a      1104     0    37     1    24
  1.8858402947325125E+01 a      1105     0    37     1    25
  1.9920207614499317E+00 a      1106     0    37     1    26
 -5.9748752840422537E+00 a      1107     0    37     1    27
 -1.5525136502383858E+00 a      1108     0    37     1    28
 -2.3816245495137243E+00 a      1109     0    37     1    29
  3.0135575745393099E+00 a      1110     0    37     1    30
  1.4268936182401848E+01 a      1111     0    38     1     1
 -6.3195215352971541E+00 a      1112     0    38     1     2
  2.2871654213494942E+01 a      1113     0    38     1     3
 -3.6436606890036289E+00 a      1114     0    38     1     4
  5.3584127657077453E+01 a      1115     0    38     1     5
  3.9767417939849019E+00 a      1116     0    38     1     6
  8.4248684888021028E+00 a      1117     0    38     1     7
  2.0946719017182613E+01 a      1118     0    38     1     8
 -1.2899816426948616E+01 a      1119     0    38     1     9
 -1.7284102566961860E+01 a      1120     0    38     1    10
  2.5005038226571613E-01 a      1121     0    38     1    11
  1.5408275315213039E+01 a      1122     0    38     1    12
 -2.6387632861387673E+00 a      1123     0    38     1    13
 -8.0430646492957205E+00 a      1124     0    38     1    14
  9.8769595684505056E+00 a      1125     0    38     1    15
 -7.1921056471165548E+00 a      1126     0    38     1    16
 -8.6486067561029341E+00 a      1127     0    38     1    17
  5.8931893823340671E+00 a      1128     0    38     1    18
 -1.2994225400222264E+01 a      1129     0    38     1    19
 -4.2946515950232303E+01 a      1130     0    38     1    20
 -1.3657555150871190E+01 a      1131     0    38     1    21
  5.3774808714736624E+00 a      1132     0    38     1    22
  7.7059858160065771E+00 a      1133     0    38     1    23
  1.4504346608603084E+01 a      1134     0    38     1    24
 -1.1648099330230096E+01 a      1135     0    38     1    25
 -2.0441765690534297E+01 a      1136     0    38     1    26
 -7.2626473018162034E+00 a      1137     0    38     1    27
  6.6952919089765661E+00 a      1138     0    38     1    28
  1.7863345038956574E+01 a      1139     0    38     1    29
  8.7652966512225667E+00 a      1140     0    38     1    30
 -1.4580707906520132E+00 a      1141     0    39     1     1
  2.6380439644377258E+01 a      1142     0    39     1     2
 -8.1132038868465113E+00 a      1143     0    39     1     3
 -1.0365218821604703E+01 a      1144     0    39     1     4
 -1.7341135312835704E+01 a      1145     0    39     1     5
 -3.5276207250690623E+00 a      1146     0    39     1     6
 -3.4973395109860572E+00 a      1147     0    39     1     7
  3.4655394709729785E+00 a      1148     0    39     1     8
  7.4715951788578829E+00 a      1149     0    39     1     9
 -1.9809973977946175E+01 a      1150     0    39     1    10
 -2.4444915758397179E+00 a      1151     0    39     1    11
  7.1412475496318777E+00 a      1152     0    39     1    12
 -6.1178674580571335E-01 a      1153     0    39     1    13
  1.4415206306711882E+01 a      1154     0    39     1    14
 -8.0927863350370917E+00 a      1155     0    39     1    15
  2.1859555393527255E+00 a      1156     0    39     1    16
 -1.8203897009965200E+01 a      1157     0    39     1    17
  5.9995638951348456E+00 a      1158     0    39     1    18
  4.2059652843263684E-02 a      1159     0    39     1    19
 -1.3671791157478660E+01 a      1160     0    39     1    20
  1.7849299678556402E+01 a      1161     0    39     1    21
 -4.6404466877833904E+01 a      1162     0    39     1    22
 -2.7571513848979610E+01 a      1163     0    39     1    23
 -4.3708133323234968E+01 a      1164     0    39     1    24
 -1.7524195387504683E+01 a      1165     0    39     1    25
 -1.8323504138748394E+01 a      1166     0    39     1    26
  1.1091626007099595E+01 a      1167     0    39     1    27
  9.9135692878118427E+00 a      1168     0    39     1    28
 -5.1941106436730085E+00 a      1169     0    39     1    29
 -8.2552294853583952E+00 a      1170     0    39     1    30
 -2.2846231085251684E+01 a      1171     0    40     1     1
 -1.8997682038794139E+01 a      1172     0    40     1     2
 -1.2121560807817673E+00 a      1173     0    40     1     3
 -9.4342361750095289E+00 a      1174     0    40     1     4
  1.1077343836033227E+01 a      1175     0    40     1     5
  1.2223153877577386E+00 a      1176     0    40     1     6
 -2.6713190184324311E+01 a      1177     0    40     1     7
  2.0373017285291493E+00 a      1178     0    40     1     8
 -1.2974941896372965E+00 a      1179     0    40     1     9
  2.3682961368022138E+01 a      1180     0    40     1    10
 -4.6416066211099452E+00 a      1181     0    40     1    11
  2.5395748851854151E+01 a      1182     0    40     1    12
 -3.2683070978394390E+01 a      1183     0    40     1    13
  1.0172431248357112E+01 a      1184     0    40     1    14
 -3.0314093696783303E+01 a      1185     0    40     1    15
  1.7498557474928518E+01 a      1186     0    40     1    16
  1.5372790659023378E+01 a      1187     0    40     1    17
  1.3257316214732700E+01 a      1188     0    40     1    18
 -1.7552793422353286E+00 a      1189     0    40     1    19
  9.2733045760078063E+00 a      1190     0    40     1    20
 -1.3591003010005693E+00 a      1191     0    40     1    21
  4.7514114498144856E+01 a      1192     0    40     1    22
  1.2586652441684661E+01 a      1193     0    40     1    23
 -2.3008740756149308E+01 a      1194     0    40     1    24
 -2.5223147465368406E+01 a      1195     0    40     1    25
 -2.1537206636911666E+01 a      1196     0    40     1    26
 -4.6859114970939091E+00 a      1197     0    40     1    27
  1.4532609034147045E+01 a      1198     0    40     1    28
 -1.7379204208592249E+01 a      1199     0    40     1    29
  2.3334813985382421E+01 a      1200     0    40     1    30
  3.9874197099922148E+00 a      1201     0    41     1     1
  2.0307702341935968E+01 a      1202     0    41     1     2
  1.3923783046537688E+01 a      1203     0    41     1     3
 -2.0644864091489257E+01 a      1204     0    41     1     4
 -3.4685904089448059E+01 a      1205     0    41     1     5
  3.0274888219253597E+00 a      1206     0    41     1     6
 -1.5878440039375665E+01 a      1207     0    41     1     7
 -6.0167687924978406E+00 a      1208     0    41     1     8
 -1.0455676111052516E+00 a      1209     0    41     1     9
 -1.8314756671877668E+00 a      1210     0    41     1    10
 -1.2833910038752459E+00 a      1211     0    41     1    11
  2.3899851877905050E+01 a      1212     0    41     1    12
  1.4600377811274423E+00 a      1213     0    41     1    13
 -4.0447295287701976E+00 a      1214     0    41     1    14
  2.6855729414556539E+01 a      1215     0    41     1    15
 -3.5823659919955828E-02 a      1216     0    41     1    16
 -2.5391328301253981E+01 a      1217     0    41     1    17
  8.5758940423908250E+00 a      1218     0    41     1    18
 -3.3280365790682265E-01 a      1219     0    41     1    19
 -1.5931756116444012E+01 a      1220     0    41     1    20
  3.8070368286447578E+00 a      1221     0    41     1    21
  1.1637758318137243E+01 a      1222     0    41     1    22
  8.9775453503600158E+00 a      1223     0    41     1    23
  9.7676224856432352E+00 a      1224     0    41     1    24
 -6.6021508296873952E+00 a      1225     0    41     1    25
 -2.4943041135385027E+01 a      1226     0    41     1    26
  1.4424528876863917E+01 a      1227     0    41     1    27
  2.3467226947258663E+01 a      1228     0    41     1    28
 -1.1787716537777106E+01 a      1229     0    41     1    29
  5.7064606075636987E-02 a      1230     0    41     1    30
  1.9513638840620676E+01 a      1231     0    42     1     1
 -1.0234847986568475E+01 a      1232     0    42     1     2
  8.1606599076483786E+00 a      1233     0    42     1     3
  1.0605311024923878E+01 a      1234     0    42     1     4
  2.1635184598886735E+01 a      1235     0    42     1     5
 -1.4067219528454022E+01 a      1236     0    42     1     6
  1.0638397097785159E+01 a      1237     0    42     1     7
  1.8978138677916810E+01 a      1238     0    42     1     8
 -7.6536987186747014E+00 a      1239     0    42     1     9
 -1.2206071798879593E+01 a      1240     0    42     1    10
  1.1119320078508718E+01 a      1241     0    42     1    11
  7.3213973332852689E+00 a      1242     0    42     1    12
  2.2334424682207640E+01 a      1243     0    42     1    13
 -5.5120953094594087E+00 a      1244     0    42     1    14
  2.5493449777967324E+01 a      1245     0    42     1    15
  1.3608367266873152E+01 a      1246     0    42     1    16
 -2.2828946618597207E+01 a      1247     0    42     1    17
 -4.1505559383938300E+00 a      1248     0    42     1    18
  3.9842105514013464E+00 a      1249     0    42     1    19
  9.9885188226088584E+00 a      1250     0    42     1    20
 -3.8518879755909996E+00 a      1251     0    42     1    21
 -1.4651346626583122E+01 a      1252     0    42     1    22
  7.1347783449931246E-01 a      1253     0    42     1    23
 -3.1029725193542617E+00 a      1254     0    42     1    24
 -1.0706990790606413E+01 a      1255     0    42     1    25
 -1.0763193483490749E+01 a      1256     0    42     1    26
  3.6767194800966357E-01 a      1257     0    42     1    27
 -3.2718645376502771E+00 a      1258     0    42     1    28
  2.0950624986145272E+01 a      1259     0    42     1    29
 -4.7224613517878478E+00 a      1260     0    42     1    30
  1.0328071468774162E+01 a      1261     0    43     1     1
 -6.0891595844384661E+00 a      1262     0    43     1     2
  1.0279392522356652E+01 a      1263     0    43     1     3
  1.7745758775897684E+01 a      1264     0    43     1     4
  1.3484110309632921E+01 a      1265     0    43     1     5
  2.6370823689425520E+00 a      1266     0    43     1     6
  2.4477175622282431E+01 a      1267     0    43     1     7
 -3.3775398112367853E+01 a      1268     0    43     1     8
 -9.2329873119208408E+00 a      1269     0    43     1     9
 -3.1080550431566620E+00 a      1270     0    43     1    10
 -7.8520414869870621E+00 a      1271     0    43     1    11
  2.3474171627889913E+01 a      1272     0    43     1    12
 -1.0861630481480717E+01 a      1273     0    43     1    13
 -1.2795410034863210E+01 a      1274     0    43     1    14
 -4.1260083591391748E+01 a      1275     0    43     1    15
  3.1916694699727984E+01 a      1276     0    43     1    16
  1.7057718013632062E+01 a      1277     0    43     1    17
 -2.6958268114495212E+01 a      1278     0    43     1    18
  1.9834300413654681E+01 a      1279     0    43     1    19
  1.6985290693025402E+01 a      1280     0    43     1    20
 -2.2912499606629012E+01 a      1281     0    43     1    21
 -1.1350226365415523E+01 a      1282     0    43     1    22
 -1.0193576007206278E+01 a      1283     0    43     1    23
 -1.1655056814738303E-01 a      1284     0    43     1    24
  1.9708508637076228E+01 a      1285     0    43     1    25
  1.8599542949195133E+01 a      1286     0    43     1    26
  4.0345840875153929E+00 a      1287     0    43     1    27
  1.0167896782926189E+01 a      1288     0    43     1    28
  9.6876398784454789E+00 a      1289     0    43     1    29
 -1.9649294640243145E+00 a      1290     0    43     1    30
 -3.2926813698658788E+00 a      1291     0    44     1     1
 -4.0624781286136376E+00 a      1292     0    44     1     2
 -4.7155935385546437E+00 a      1293     0    44     1     3
 -5.8618932890484388E-01 a      1294     0    44     1     4
 -1.7418861055927138E+01 a      1295     0    44     1     5
 -4.2152546168145593E+00 a      1296     0    44     1     6
  4.0746571297010697E-01 a      1297     0    44     1     7
 -4.2672849904788350E+00 a      1298     0    44     1     8
  1.7220069847463606E+00 a      1299     0    44     1     9
  4.3524419463416182E+00 a      1300     0    44     1    10
 -2.3968069492319279E+00 a      1301     0    44     1    11
 -7.2227503781021776E+00 a      1302     0    44     1    12
 -1.2813886333287863E+00 a      1303     0    44     1    13
 -5.6995124957264698E-01 a      1304     0    44     1    14
 -9.4072791455339750E+00 a      1305     0    44     1    15
  1.8663566956695845E+00 a      1306     0    44     1    16
  9.0145513337788818E-01 a      1307     0    44     1    17
 -4.6743829800480813E-01 a      1308     0    44     1    18
  8.0462108391061768E+00 a      1309     0    44     1    19
  1.2096672270510062E+01 a      1310     0    44     1    20
  4.9915883575680828E+00 a      1311     0    44     1    21
 -4.5836390567418489E-01 a      1312     0    44     1    22
 -4.3043024794159521E+00 a      1313     0    44     1    23
 -3.5003825804273574E+00 a      1314     0    44     1    24
  4.7205667022321061E+00 a      1315     0    44     1    25
  5.7375854288329124E+00 a      1316     0    44     1    26
  3.5169178266787199E-02 a      1317     0    44     1    27
 -6.6731231959573512E-01 a      1318     0    44     1    28
 -7.5348098784850892E+00 a      1319     0    44     1    29
 -1.8671747936634273E+00 a      1320     0    44     1    30
 -8.1032218607460145E+00 a      1321     0    45     1     1
 -4.2747780712554615E+00 a      1322     0    45     1     2
  1.5219561395436831E+01 a      1323     0    45     1     3
  7.5555227539596981E+00 a      1324     0    45     1     4
  2.6838855906222900E+01 a      1325     0    45     1     5
  8.1333619419929870E-01 a      1326     0    45     1     6
 -6.7342735150099464E-01 a      1327     0    45     1     7
  2.6487035006308832E+00 a      1328     0    45     1     8
  2.8237565902938115E+00 a      1329     0    45     1     9
 -1.2558980453164821E+01 a      1330     0    45     1    10
 -1.6840719667358794E+01 a      1331     0    45     1    11
 -1.1521152670105264E+01 a      1332     0    45     1    12
 -1.3204061968192264E+01 a      1333     0    45     1    13
 -6.4976728296540358E+00 a      1334     0    45     1    14
  2.5971348891591308E+00 a      1335     0    45     1    15
  1.5835125967620920E+01 a      1336     0    45     1    16
  1.1729670681116366E+00 a      1337     0    45     1    17
 -5.8090047010407435E+00 a      1338     0    45     1    18
  1.7076377666235675E+01 a      1339     0    45     1    19
 -1.6156930819533443E+01 a      1340     0    45     1    20
 -9.9370227093626584E-01 a      1341     0    45     1    21
  1.7765531903032599E+01 a      1342     0    45     1    22
  1.0734433302100635E+01 a      1343     0    45     1    23
  1.2428677515708047E+01 a      1344     0    45     1    24
 -8.8908425508831286E+00 a      1345     0    45     1    25
  1.0065703047550530E+01 a      1346     0    45     1    26
 -1.9167784893670333E+01 a      1347     0    45     1    27
 -4.3608614422653682E+00 a      1348     0    45     1    28
  2.7603804880477878E+01 a      1349     0    45     1    29
 -5.1207624647331729E-01 a      1350     0    45     1    30
  2.1041851801281418E+01 a      1351     0    46     1     1
  4.5796706495091160E+00 a      1352     0    46     1     2
 -1.5693164518700844E+01 a      1353     0    46     1     3
  8.1725348084307363E+00 a      1354     0    46     1     4
 -2.5588778371594568E+01 a      1355     0    46     1     5
 -1.1069835013008598E+00 a      1356     0    46     1     6
  1.8825101697588348E+01 a      1357     0    46     1     7
  9.2753454391210184E+00 a      1358     0    46     1     8
 -6.5431166955465008E+00 a      1359     0    46     1     9
  4.8777047814409018E+00 a      1360     0    46     1    10
  3.3407818818522152E+01 a      1361     0    46     1    11
  1.4935201234094562E+01 a      1362     0    46     1    12
  2.7266827957044569E+01 a      1363     0    46     1    13
  5.8446531836802951E+00 a      1364     0    46     1    14
  1.2824160377566685E+01 a      1365     0    46     1    15
 -8.2627644757218661E+00 a      1366     0    46     1    16
 -3.2175171724600995E+00 a      1367     0    46     1    17
 -6.2668868484838613E+00 a      1368     0    46     1    18
 -1.7702416966879404E+01 a      1369     0    46     1    19
  1.3718224295616816E+01 a      1370     0    46     1    20
 -8.3002450467612636E+00 a      1371     0    46     1    21
 -1.6417410902236277E+01 a      1372     0    46     1    22
 -2.1332224927090730E+00 a      1373     0    46     1    23
  1.5291444494061670E+01 a      1374     0    46     1    24
  2.8951400923548679E+01 a      1375     0    46     1    25
  3.3270099084405008E-01 a      1376     0    46     1    26
  1.7715734703441655E+01 a      1377     0    46     1    27
 -1.1701584529161307E+01 a      1378     0    46     1    28
 -2.6405058728620232E+00 a      1379     0    46     1    29
 -1.9282499578341408E+00 a      1380     0    46     1    30
 -4.2685292618349996E-01 a      1381     0    47     1     1
 -1.0983249295968385E+01 a      1382     0    47     1     2
 -7.0071833534900039E+00 a      1383     0    47     1     3
  9.1120768742064566E+00 a      1384     0    47     1     4
  6.9137029124048794E+00 a      1385     0    47     1     5
 -2.0991829012007188E+00 a      1386     0    47     1     6
  1.3748266533236333E+00 a      1387     0    47     1     7
 -4.6440122567394866E+00 a      1388     0    47     1     8
  3.5248643510943353E-02 a      1389     0    47     1     9
  1.0967481006344881E-02 a      1390     0    47     1    10
  3.3404807353209667E+00 a      1391     0    47     1    11
 -7.9088117777554432E+00 a      1392     0    47     1    12
 -2.7956089135462975E-01 a      1393     0    47     1    13
  5.4760026134252815E-01 a      1394     0    47     1    14
 -3.4629384648597847E+00 a      1395     0    47     1    15
 -3.2392789578833043E+00 a      1396     0    47     1    16
  5.8090309795310455E+00 a      1397     0    47     1    17
 -3.8811367871869638E+00 a      1398     0    47     1    18
 -1.3065469471166877E+00 a      1399     0    47     1    19
  4.7575371989431119E+00 a      1400     0    47     1    20
 -4.8686777368517503E-01 a      1401     0    47     1    21
 -3.2764366709962047E+00 a      1402     0    47     1    22
 -4.0875644093926864E+00 a      1403     0    47     1    23
 -1.5716494245236026E+00 a      1404     0    47     1    24
  3.5772805393338958E+00 a      1405     0    47     1    25
  1.0174780537263082E+01 a      1406     0    47     1    26
 -1.1210169157864873E+00 a      1407     0    47     1    27
 -7.9611388559254648E+00 a      1408     0    47     1    28
 -1.5916146835298146E+00 a      1409     0    47     1    29
  8.0876851250564241E-01 a      1410     0    47     1    30
 -1.0881060264271799E+01 a      1411     0    48     1     1
  4.9465800263726329E+00 a      1412     0    48     1     2
  4.8568365653996146E+00 a      1413     0    48     1     3
 -1.0341463414272935E+01 a      1414     0    48     1     4
 -8.4890991388954173E+00 a      1415     0    48     1     5
 -3.1772856341791589E-01 a      1416     0    48     1     6
 -2.1176930324277898E+00 a      1417     0    48     1     7
 -5.3351526667313642E+00 a      1418     0    48     1     8
  3.0268801361509254E+00 a      1419     0    48     1     9
  2.1662940820120737E+00 a      1420     0    48     1    10
 -1.7335297476330773E+01 a      1421     0    48     1    11
 -1.7653755609663904E+01 a      1422     0    48     1    12
 -1.3104383795344338E+01 a      1423     0    48     1    13
 -4.8357451329652861E+00 a      1424     0    48     1    14
 -1.2176683511495645E+01 a      1425     0    48     1    15
 -2.9336426414831913E+00 a      1426     0    48     1    16
  3.3523613530489955E+00 a      1427     0    48     1    17
  3.5159631018667321E+00 a      1428     0    48     1    18
  7.7407785043490458E+00 a      1429     0    48     1    19
 -5.7650356481206693E+00 a      1430     0    48     1    20
  3.1420129362033755E+00 a      1431     0    48     1    21
  3.7473878472931794E+00 a      1432     0    48     1    22
 -2.5471765265929376E+00 a      1433     0    48     1    23
 -5.2708282496130918E+00 a      1434     0    48     1    24
 -2.5196534611016994E+00 a      1435     0    48     1    25
  8.3738223905836389E+00 a      1436     0    48     1    26
 -5.7105404178480539E+00 a      1437     0    48     1    27
  2.4726640881129915E+00 a      1438     0    48     1    28
 -3.9005598745061030E+00 a      1439     0    48     1    29
 -1.3786440325366296E+00 a      1440     0    48     1    30
 -7.8733819022871430E+00 a      1441     0    49     1     1
  2.8276520533431038E-02 a      1442     0    49     1     2
  6.0541062113155624E+00 a      1443     0    49     1     3
 -1.3773320006933071E+01 a      1444     0    49     1     4
  4.2323301223829306E+00 a      1445     0    49     1     5
 -1.0973347943792481E+01 a      1446     0    49     1     6
 -8.5077936599318538E-01 a      1447     0    49     1     7
  3.5384938777078879E+01 a      1448     0    49     1     8
  5.2398546015380010E+00 a      1449     0    49     1     9
  3.8543573011353511E+00 a      1450     0    49     1    10
 -4.4688766034439391E+00 a      1451     0    49     1    11
 -3.1155316394877211E+01 a      1452     0    49     1    12
  3.6300768246856943E+00 a      1453     0    49     1    13
  4.6807401424600474E+00 a      1454     0    49     1    14
  9.1528491619526982E+00 a      1455     0    49     1    15
 -3.2421650523105960E+01 a      1456     0    49     1    16
  8.8506593109050335E+00 a      1457     0    49     1    17
  2.0853679981581521E+01 a      1458     0    49     1    18
 -1.5925428128420934E+01 a      1459     0    49     1    19
 -7.4254578735578773E+00 a      1460     0    49     1    20
  1.4878012720908227E+01 a      1461     0    49     1    21
  6.7390666977993510E+00 a      1462     0    49     1    22
  3.5596051037356069E-01 a      1463     0    49     1    23
 -1.9247965682854680E+01 a      1464     0    49     1    24
 -2.6813584866707444E+01 a      1465     0    49     1    25
 -1.7863212360197942E+01 a      1466     0    49     1    26
 -3.4337537441468720E+00 a      1467     0    49     1    27
 -5.1389223053952957E+00 a      1468     0    49     1    28
 -7.5967839915442719E+00 a      1469     0    49     1    29
 -1.6465568600749643E+00 a      1470     0    49     1    30
  4.7426553407966698E-01 a      1471     0    50     1     1
  1.8195080417605760E+00 a      1472     0    50     1     2
  5.2071365809653447E-01 a      1473     0    50     1     3
  9.1328602111427581E-01 a      1474     0    50     1     4
  3.7173467700923464E+00 a      1475     0    50     1     5
  3.3914788499002713E-01 a      1476     0    50     1     6
 -1.3506523937365138E+00 a      1477     0    50     1     7
  2.0745344006700128E-01 a      1478     0    50     1     8
  1.3638467383883368E-01 a      1479     0    50     1     9
 -5.9798026191878462E-01 a      1480     0    50     1    10
  1.2591480586296082E+00 a      1481     0    50     1    11
  1.6936050058673886E+00 a      1482     0    50     1    12
 -2.5161104556397063E-01 a      1483     0    50     1    13
  4.3240160124680510E-01 a      1484     0    50     1    14
  2.7323646755540607E+00 a      1485     0    50     1    15
 -4.4090272023939531E-01 a      1486     0    50     1    16
  6.3302972742448047E-02 a      1487     0    50     1    17
  4.3122897570911667E-01 a      1488     0    50     1    18
 -3.7240090502969427E+00 a      1489     0    50     1    19
 -2.7327823896425172E+00 a      1490     0    50     1    20
 -1.1831091664693034E+00 a      1491     0    50     1    21
 -2.6281750191319418E-02 a      1492     0    50     1    22
  1.1809899124030128E+00 a      1493     0    50     1    23
  9.0284422003960763E-01 a      1494     0    50     1    24
 -7.3799995507357319E-01 a      1495     0    50     1    25
 -1.7027330384516823E+00 a      1496     0    50     1    26
  5.8887341070844024E-01 a      1497     0    50     1    27
 -6.8286607021293064E-02 a      1498     0    50     1    28
  1.3150388038047220E+00 a      1499     0    50     1    29
  5.3223371836910749E-01 a      1500     0    50     1    30
  5.2409508914903498E+00 a      1501     0    51     1     1
 -1.8038951887505068E+01 a      1502     0    51     1     2
 -1.2521759966253027E+01 a      1503     0    51     1     3
  1.0905521506340170E+01 a      1504     0    51     1     4
 -8.9721506419557926E+00 a      1505     0    51     1     5
 -2.9363132549890265E+00 a      1506     0    51     1     6
  2.5660585487441021E+00 a      1507     0    51     1     7
  3.5134793545599923E+00 a      1508     0    51     1     8
  1.4474040934650678E-01 a      1509     0    51     1     9
  1.3459187551051023E+01 a      1510     0    51     1    10
  5.6900176245133540E+00 a      1511     0    51     1    11
  1.2689383250659279E+01 a      1512     0    51     1    12
  5.9671993026899335E+00 a      1513     0    51     1    13
  7.8389834288606597E+00 a      1514     0    51     1    14
  3.2236750077727283E+00 a      1515     0    51     1    15
 -1.0865111266967718E+01 a      1516     0    51     1    16
  8.0970630322133310E+00 a      1517     0    51     1    17
 -4.0504041452313535E+00 a      1518     0    51     1    18
  7.1719409153100169E-02 a      1519     0    51     1    19
  1.2405048375581366E+01 a      1520     0    51     1    20
 -3.1773577816057639E+00 a      1521     0    51     1    21
 -1.8249695110162338E+00 a      1522     0    51     1    22
  6.0790344152862170E+00 a      1523     0    51     1    23
 -3.7445556389407177E+00 a      1524     0    51     1    24
  6.7480686464654376E+00 a      1525     0    51     1    25
 -3.6877827777280703E+00 a      1526     0    51     1    26
  1.0430978194776936E+01 a      1527     0    51     1    27
 -6.7114985129271576E-01 a      1528     0    51     1    28
 -1.1562649675870224E+01 a      1529     0    51     1    29
  2.0804225299778629E+00 a      1530     0    51     1    30
 -9.1872223367264727E+00 a      1531     0    52     1     1
  1.9636757393374449E+01 a      1532     0    52     1     2
  1.5081274193675659E+01 a      1533     0    52     1     3
 -1.9909204423048266E+01 a      1534     0    52     1     4
  1.1550561986346809E+01 a      1535     0    52     1     5
  3.6999519842600281E+00 a      1536     0    52     1     6
 -6.6509445452972074E+00 a      1537     0    52     1     7
 -4.9281950800016352E+00 a      1538     0    52     1     8
 -5.6747364317343796E-01 a      1539     0    52     1     9
 -6.3352897536614599E+00 a      1540     0    52     1    10
 -1.0204594447546802E+01 a      1541     0    52     1    11
 -1.8235112528770220E+01 a      1542     0    52     1    12
 -9.5751555026857478E+00 a      1543     0    52     1    13
 -1.1575292165255892E+01 a      1544     0    52     1    14
 -6.2477737373754278E+00 a      1545     0    52     1    15
  9.2363680556560652E+00 a      1546     0    52     1    16
 -5.4051093901408240E+00 a      1547     0    52     1    17
  1.0203494334601601E+01 a      1548     0    52     1    18
 -3.7084998577810699E+00 a      1549     0    52     1    19
 -7.3311868755239518E+00 a      1550     0    52     1    20
  3.4626077666593642E+00 a      1551     0    52     1    21
  1.3957739353503000E+00 a      1552     0    52     1    22
 -1.0478154617997211E+01 a      1553     0    52     1    23
 -1.5011658931724225E+00 a      1554     0    52     1    24
 -1.3454870831782513E+01 a      1555     0    52     1    25
  1.6964036387059920E+00 a      1556     0    52     1    26
 -1.2450310433412195E+01 a      1557     0    52     1    27
  4.6268572652135225E+00 a      1558     0    52     1    28
  4.3676679582470568E+00 a      1559     0    52     1    29
 -2.9455890897244896E+00 a      1560     0    52     1    30
 -6.8872556260566997E-01 a      1561     0    53     1     1
  7.8196996701977968E+00 a      1562     0    53     1     2
  3.9379748111093273E+00 a      1563     0    53     1     3
 -4.6467992770801398E+00 a      1564     0    53     1     4
 -5.8277306238973192E-01 a      1565     0    53     1     5
  1.6658790107801322E+00 a      1566     0    53     1     6
  1.0401252285115010E+00 a      1567     0    53     1     7
  4.0612825525533154E+00 a      1568     0    53     1     8
 -1.1369853608925941E-01 a      1569     0    53     1     9
 -5.9891649919496602E-02 a      1570     0    53     1    10
 -2.2579908797433097E+00 a      1571     0    53     1    11
 -1.3008875067986021E+00 a      1572     0    53     1    12
 -1.9316039005888230E-01 a      1573     0    53     1    13
 -6.3928899823455099E-01 a      1574     0    53     1    14
 -2.1767388308793717E-01 a      1575     0    53     1    15
  3.2659243700210752E+00 a      1576     0    53     1    16
 -1.9988613045921524E+00 a      1577     0    53     1    17
  1.9453182080935336E+00 a      1578     0    53     1    18
 -3.3384395260479521E-01 a      1579     0    53     1    19
 -2.7827618240742473E+00 a      1580     0    53     1    20
  6.0152882066356950E-01 a      1581     0    53     1    21
  5.8995957047411385E-01 a      1582     0    53     1    22
 -1.0937995432031446E-01 a      1583     0    53     1    23
  9.0693289787669967E-02 a      1584     0    53     1    24
 -1.1420284644556700E+00 a      1585     0    53     1    25
