################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8669030908917348E+00 a      1044     0    35     1    24
  1.2842955016416660E+01 a      1045     0    35     1    25
  6.9325741436276411E+00 a      1046     0    35     1    26
 -2.8162641276562834E+01 a      1047     0    35     1    27
 -6.3046504157328709E+00 a      1048     0    35     1    28
  4.6044326600220833E+00 a      1049     0    35     1    29
  5.1399200271577987E+00 a      1050     0    35     1    30
 -4.6910800871994480E+00 a      1051     0    36     1     1
  3.1985925221462033E+01 a      1052     0    36     1     2
 -3.0645049041609028E+01 a      1053     0    36     1     3
  3.3430832035803029E+01 a      1054     0    36     1     4
  2.4965269641597732E+01 a      1055     0    36     1     5
  1.9772396872929971E+01 a      1056     0    36     1     6
  3.2159343287831533E+01 a      1057     0    36     1     7
 -4.7318889238289721E+00 a      1058     0    36     1     8
  8.0431342815311851E+01 a      1059     0    36     1     9
 -1.9076897775995622E+01 a      1060     0    36     1    10
 -7.3679612008829238E+01 a      1061     0    36     1    11
  2.6972910832930676E+01 a      1062     0    36     1    12
 -5.8626546373619675E+01 a      1063     0    36     1    13
  8.7168918892535217E+01 a      1064     0    36     1    14
 -3.8054724290731812E+01 a      1065     0    36     1    15
  3.2721710151424070E+01 a      1066     0    36     1    16
 -1.0187600758939146E+01 a      1067     0    36     1    17
  2.2273796325172462E+01 a      1068     0    36     1    18
 -9.4566000327905686E-01 a      1069     0    36     1    19
  2.3499136927100611E+01 a      1070     0    36     1    20
  1.9768854681150525E+01 a      1071     0    36     1    21
 -2.2425903872720831E+01 a      1072     0    36     1    22
  1.1319898974415128E+01 a      1073     0    36     1    23
 -3.6029536942975828E+00 a      1074     0    36     1    24
  1.8319404246275287E+01 a      1075     0    36     1    25
  1.0368279236543984E+01 a      1076     0    36     1    26
 -3.7554166780827934E+01 a      1077     0    36     1    27
  2.6387545090490281E+01 a      1078     0    36     1    28
  1.4110932773327821E+01 a      1079     0    36     1    29
  6.0573290802967419E+00 a      1080     0    36     1    30
 -1.1693624447792653E+01 a      1081     0    37     1     1
 -3.0058410113474104E-01 a      1082     0    37     1     2
  4.2932317819251899E+00 a      1083     0    37     1     3
 -1.1423517083198351E+00 a      1084     0    37     1     4
 -1.2899259267325974E-01 a      1085     0    37     1     5
 -9.5979966673261785E+00 a      1086     0    37     1     6
 -1.6693081588650757E-01 a      1087     0    37     1     7
  3.9512341791309785E-01 a      1088     0    37     1     8
  9.8066558927866723E+00 a      1089     0    37     1     9
  3.8155129266917549E+00 a      1090     0    37     1    10
  2.1896827048796150E+00 a      1091     0    37     1    11
 -7.8053839413199357E+00 a      1092     0    37     1    12
  1.6498754855931093E+01 a      1093     0    37     1    13
  5.6830624092064888E+00 a      1094     0    37     1    14
  2.0535324722528568E+01 a      1095     0    37     1    15
 -8.5898384892603872E+00 a      1096     0    37     1    16
 -1.1412142953503148E+01 a      1097     0    37     1    17
  9.7732565206548170E+00 a      1098     0    37     1    18
 -2.6573417737483207E-01 a      1099     0    37     1    19
 -9.2825491171245638E+00 a      1100     0    37     1    20
 -1.1186953955233738E+01 a      1101     0    37     1    21
 -1.4464150242808197E+01 a      1102     0    37     1    22
  1.2469498719823718E-01 a      1103     0    37     1    23
 -2.3289881789502083E+00 a      1104     0    37     1    24
  4.7157381725095764E+00 a      1105     0    37     1    25
  4.3234571515415112E+00 a      1106     0    37     1    26
  1.1838748801883508E+01 a      1107     0    37     1    27
  3.4049101213634323E+00 a      1108     0    37     1    28
  1.2241203665088063E+00 a      1109     0    37     1    29
 -6.4401589579394889E+00 a      1110     0    37     1    30
  7.3469579228535915E+00 a      1111     0    38     1     1
 -3.2502298137318966E+00 a      1112     0    38     1     2
  1.5514548147614256E+01 a      1113     0    38     1     3
 -1.4275858103833164E+01 a      1114     0    38     1     4
 -6.7349087479402714E+00 a      1115     0    38     1     5
 -1.1331030341948045E+01 a      1116     0    38     1     6
 -9.7012000203916813E+00 a      1117     0    38     1     7
 -6.8391556871044124E+00 a      1118     0    38     1     8
 -9.8157865537090583E+00 a      1119     0    38     1     9
 -9.1703996059318515E-01 a      1120     0    38     1    10
  3.5563881795513805E+00 a      1121     0    38     1    11
 -2.0305709646661889E+01 a      1122     0    38     1    12
  4.3127326486588728E+01 a      1123     0    38     1    13
 -8.7746735587622862E+00 a      1124     0    38     1    14
  1.2573160878698358E+01 a      1125     0    38     1    15
 -1.4770443124697810E+01 a      1126     0    38     1    16
  1.6322893388574794E+01 a      1127     0    38     1    17
 -1.4032620921490906E+01 a      1128     0    38     1    18
 -2.3740143736130066E+00 a      1129     0    38     1    19
  2.6711351086701942E+01 a      1130     0    38     1    20
 -1.2015217710101325E+01 a      1131     0    38     1    21
  5.9612538917786946E+00 a      1132     0    38     1    22
 -2.8948606978631735E+00 a      1133     0    38     1    23
 -2.3468319805747623E+01 a      1134     0    38     1    24
 -8.2697494026401710E+00 a      1135     0    38     1    25
 -2.5378575250814004E+00 a      1136     0    38     1    26
  2.1565992527132398E+01 a      1137     0    38     1    27
 -7.4340008477923512E+00 a      1138     0    38     1    28
 -2.2458881458645719E+00 a      1139     0    38     1    29
 -1.8017706985121816E+01 a      1140     0    38     1    30
 -2.2200382134056692E+01 a      1141     0    39     1     1
  7.0316938324611797E+00 a      1142     0    39     1     2
  1.0710742385876328E+01 a      1143     0    39     1     3
 -1.4560833905748368E+01 a      1144     0    39     1     4
  6.4030051714645353E+00 a      1145     0    39     1     5
 -2.2878598040214307E+01 a      1146     0    39     1     6
  3.1602123965680762E+00 a      1147     0    39     1     7
 -4.6047006398971160E+00 a      1148     0    39     1     8
  2.2555686384767377E+01 a      1149     0    39     1     9
  1.9972573721336868E+01 a      1150     0    39     1    10
 -1.0774370634326987E+01 a      1151     0    39     1    11
  1.3009762448131669E+01 a      1152     0    39     1    12
 -6.4265457683461964E+00 a      1153     0    39     1    13
  2.8666528588972007E+01 a      1154     0    39     1    14
  1.8384165323832800E+00 a      1155     0    39     1    15
 -5.7250261262133249E+00 a      1156     0    39     1    16
 -2.0467952509507814E+01 a      1157     0    39     1    17
 -1.1747316051115657E+01 a      1158     0    39     1    18
 -6.5149909381740247E+00 a      1159     0    39     1    19
  2.5735321838711574E+01 a      1160     0    39     1    20
  1.0236642111871392E+01 a      1161     0    39     1    21
  3.6006331995111669E+00 a      1162     0    39     1    22
 -8.2868626624112149E+00 a      1163     0    39     1    23
 -5.1707063314550998E+00 a      1164     0    39     1    24
  2.3813556425208424E+00 a      1165     0    39     1    25
  1.9303885601017414E+00 a      1166     0    39     1    26
  3.6301573476840289E+01 a      1167     0    39     1    27
  1.3397331170301712E+00 a      1168     0    39     1    28
 -7.8279430711614069E+00 a      1169     0    39     1    29
  1.2283254908455859E+01 a      1170     0    39     1    30
 -3.9953902208602500E+01 a      1171     0    40     1     1
  1.1224919290394487E+01 a      1172     0    40     1     2
  8.4529562005793135E+00 a      1173     0    40     1     3
 -5.7907495769224573E+00 a      1174     0    40     1     4
  1.4850799334263440E+01 a      1175     0    40     1     5
  9.7046343547403762E+00 a      1176     0    40     1     6
 -2.6346952588707087E+01 a      1177     0    40     1     7
 -6.9948263400794364E+00 a      1178     0    40     1     8
  1.8922245722844188E+01 a      1179     0    40     1     9
 -3.4553706944492397E+01 a      1180     0    40     1    10
 -3.3770114764298398E+01 a      1181     0    40     1    11
 -5.1926080639416618E+01 a      1182     0    40     1    12
 -3.4542639701238038E+01 a      1183     0    40     1    13
  1.1331841759560422E+00 a      1184     0    40     1    14
 -5.3168806066115863E+01 a      1185     0    40     1    15
 -4.6756453644700953E+00 a      1186     0    40     1    16
  2.8874608265747831E+01 a      1187     0    40     1    17
 -2.7455250584233401E+01 a      1188     0    40     1    18
  1.6310502975224026E+00 a      1189     0    40     1    19
  1.3356156099830844E+01 a      1190     0    40     1    20
  5.5342458953616553E+00 a      1191     0    40     1    21
 -1.4763609428875746E+00 a      1192     0    40     1    22
  1.8495755552926642E+01 a      1193     0    40     1    23
  1.8718551092561917E+01 a      1194     0    40     1    24
  2.5209753859335797E+00 a      1195     0    40     1    25
  1.4549232714357684E+01 a      1196     0    40     1    26
 -3.6300963984244376E+01 a      1197     0    40     1    27
  2.8205588138493866E+01 a      1198     0    40     1    28
  5.3186018958535570E+01 a      1199     0    40     1    29
 -5.4908303451441514E+00 a      1200     0    40     1    30
 -4.5056851376073537E+00 a      1201     0    41     1     1
 -5.5298124575238872E-01 a      1202     0    41     1     2
  1.2706051346596547E+01 a      1203     0    41     1     3
 -1.2451719633918081E+01 a      1204     0    41     1     4
  9.3199574595825355E-02 a      1205     0    41     1     5
  1.1399276963868541E+01 a      1206     0    41     1     6
  4.7113621265568106E+00 a      1207     0    41     1     7
  5.1678051765872626E+00 a      1208     0    41     1     8
 -4.9247236863150050E+00 a      1209     0    41     1     9
 -4.2627953349493506E+00 a      1210     0    41     1    10
  1.3981274862897736E+01 a      1211     0    41     1    11
  3.7759940836765415E+00 a      1212     0    41     1    12
 -9.8326894857210263E+00 a      1213     0    41     1    13
 -1.5749724718368676E+00 a      1214     0    41     1    14
 -1.0728927170708542E+00 a      1215     0    41     1    15
  9.3158407855724281E+00 a      1216     0    41     1    16
 -8.7799617657647193E+00 a      1217     0    41     1    17
  3.4450455235391266E+00 a      1218     0    41     1    18
  2.5465148365798171E+00 a      1219     0    41     1    19
 -5.6498381968822091E+00 a      1220     0    41     1    20
  3.9128046645962575E+00 a      1221     0    41     1    21
 -3.2709984520319355E+00 a      1222     0    41     1    22
 -2.6538292908592820E+00 a      1223     0    41     1    23
 -5.8596062212437214E+00 a      1224     0    41     1    24
 -4.5751480185183544E+00 a      1225     0    41     1    25
 -5.6927896682067951E+00 a      1226     0    41     1    26
  1.0583592132898303E+01 a      1227     0    41     1    27
  1.0055913648896262E+00 a      1228     0    41     1    28
  6.2411073739658353E-02 a      1229     0    41     1    29
 -6.5382129070179529E+00 a      1230     0    41     1    30
  3.8460000553989374E+01 a      1231     0    42     1     1
 -1.5954923864215589E+01 a      1232     0    42     1     2
  3.1760146889376202E+01 a      1233     0    42     1     3
 -3.4804167969582906E+01 a      1234     0    42     1     4
 -2.7059645083713651E+01 a      1235     0    42     1     5
 -2.4163429068810416E+01 a      1236     0    42     1     6
  1.7678972937697399E+01 a      1237     0    42     1     7
  5.0458000864822923E+00 a      1238     0    42     1     8
 -1.8680716281125200E+01 a      1239     0    42     1     9
  1.4560751220337806E+01 a      1240     0    42     1    10
  6.1234503993420290E+01 a      1241     0    42     1    11
  2.3815504610491921E+01 a      1242     0    42     1    12
  7.2862450095540638E+01 a      1243     0    42     1    13
 -3.9110569441028090E+01 a      1244     0    42     1    14
  7.2451485243138606E+01 a      1245     0    42     1    15
 -3.5339686802669171E+01 a      1246     0    42     1    16
 -1.2913415826411585E+01 a      1247     0    42     1    17
  2.4146615835514655E+01 a      1248     0    42     1    18
  1.5934143144598965E+00 a      1249     0    42     1    19
  5.5882743399514059E+00 a      1250     0    42     1    20
  1.8967017817773271E+00 a      1251     0    42     1    21
 -1.1587842946870255E+01 a      1252     0    42     1    22
 -1.5800938316745762E+01 a      1253     0    42     1    23
 -3.7444184472734946E+01 a      1254     0    42     1    24
  5.5962682990269226E+00 a      1255     0    42     1    25
  1.4972571558456540E+00 a      1256     0    42     1    26
  4.2830689843084429E+01 a      1257     0    42     1    27
 -2.9432106600180205E+01 a      1258     0    42     1    28
 -4.6652331905639194E+01 a      1259     0    42     1    29
 -1.1305978912249664E+01 a      1260     0    42     1    30
  5.7994570261540650E+00 a      1261     0    43     1     1
  2.1444102596536829E-01 a      1262     0    43     1     2
 -2.4795981068059311E-01 a      1263     0    43     1     3
 -1.9672613538497299E+00 a      1264     0    43     1     4
  1.5750289133606604E-01 a      1265     0    43     1     5
  1.5333922168653247E+01 a      1266     0    43     1     6
 -8.0327920895092830E-01 a      1267     0    43     1     7
  2.1353057540705023E+00 a      1268     0    43     1     8
 -1.6153627300936668E+00 a      1269     0    43     1     9
 -2.6080248854464090E+00 a      1270     0    43     1    10
 -2.3796881756376589E+00 a      1271     0    43     1    11
  5.1221782756151697E+00 a      1272     0    43     1    12
 -7.1035117158873851E+00 a      1273     0    43     1    13
  2.6471256983774030E+00 a      1274     0    43     1    14
 -6.9297662467894545E+00 a      1275     0    43     1    15
  8.5353109417150996E+00 a      1276     0    43     1    16
  5.2600839434881239E+00 a      1277     0    43     1    17
 -1.7443583702056213E+00 a      1278     0    43     1    18
  2.6976927702504129E-02 a      1279     0    43     1    19
  7.4302530991139237E+00 a      1280     0    43     1    20
  1.9855557041418368E+00 a      1281     0    43     1    21
  5.4010463414602130E+00 a      1282     0    43     1    22
 -2.5625815142466778E-02 a      1283     0    43     1    23
 -1.2084839194431367E+00 a      1284     0    43     1    24
 -9.9630335039918172E-01 a      1285     0    43     1    25
 -1.9213876140040426E-01 a      1286     0    43     1    26
 -1.2916740437525767E+00 a      1287     0    43     1    27
 -1.1757262027643320E+00 a      1288     0    43     1    28
 -3.7215928109312796E-01 a      1289     0    43     1    29
  5.0288415421989763E+00 a      1290     0    43     1    30
 -7.0431468893741460E+00 a      1291     0    44     1     1
  1.0655748548729607E+00 a      1292     0    44     1     2
 -1.1216568083408244E+01 a      1293     0    44     1     3
  1.5928423694522621E+01 a      1294     0    44     1     4
  6.7219179160062144E+00 a      1295     0    44     1     5
  9.0965787588655918E+00 a      1296     0    44     1     6
  4.0574774256737802E+00 a      1297     0    44     1     7
  4.2129325961587885E+00 a      1298     0    44     1     8
 -8.1371334951700114E-01 a      1299     0    44     1     9
  1.5703377715677846E+00 a      1300     0    44     1    10
 -1.4221293146519098E+00 a      1301     0    44     1    11
  1.2650260147131670E+01 a      1302     0    44     1    12
 -3.0630880269469447E+01 a      1303     0    44     1    13
  1.1378384991212533E+01 a      1304     0    44     1    14
 -1.6691767082057272E+01 a      1305     0    44     1    15
  1.3659323852718149E+01 a      1306     0    44     1    16
 -1.0692874671663454E+01 a      1307     0    44     1    17
  5.5634184403711702E+00 a      1308     0    44     1    18
  2.8645324720040288E-01 a      1309     0    44     1    19
 -2.7452452717213855E+01 a      1310     0    44     1    20
  3.4629836275686783E+00 a      1311     0    44     1    21
  2.9637480246561854E+00 a      1312     0    44     1    22
  3.2496766225752305E+00 a      1313     0    44     1    23
  2.2754668840467119E+01 a      1314     0    44     1    24
  5.9708293818032860E+00 a      1315     0    44     1    25
 -9.0832575586708797E-01 a      1316     0    44     1    26
 -2.0872688983246750E+01 a      1317     0    44     1    27
  6.1181098592270997E+00 a      1318     0    44     1    28
  5.5353317764029839E+00 a      1319     0    44     1    29
  1.8104666444737045E+01 a      1320     0    44     1    30
  1.3204456716462934E+01 a      1321     0    45     1     1
 -8.0252779106599181E-01 a      1322     0    45     1     2
 -1.6993059611953647E+00 a      1323     0    45     1     3
 -1.3223275954561302E+00 a      1324     0    45     1     4
 -3.0158451823985013E+00 a      1325     0    45     1     5
  4.6650877828780759E+00 a      1326     0    45     1     6
  1.6187938321874800E+00 a      1327     0    45     1     7
 -2.0617128609098008E+00 a      1328     0    45     1     8
 -1.0832917845201136E+01 a      1329     0    45     1     9
 -8.5303046414846708E+00 a      1330     0    45     1    10
  7.4112222882452299E+00 a      1331     0    45     1    11
  4.2896778971863787E+00 a      1332     0    45     1    12
 -5.3236632039895460E-01 a      1333     0    45     1    13
  6.3723606007665046E+00 a      1334     0    45     1    14
  8.0398523751258484E+00 a      1335     0    45     1    15
  3.9085639281239630E+00 a      1336     0    45     1    16
  1.5289648502351840E+00 a      1337     0    45     1    17
  3.2899565658246446E+00 a      1338     0    45     1    18
  3.8723714612846196E+00 a      1339     0    45     1    19
  6.3200423869226796E-01 a      1340     0    45     1    20
  2.5729751664857688E-02 a      1341     0    45     1    21
  4.3369511524635740E-01 a      1342     0    45     1    22
 -3.0410440171280597E+00 a      1343     0    45     1    23
  9.5011830482833801E+00 a      1344     0    45     1    24
  9.5798545729026197E-01 a      1345     0    45     1    25
 -4.1091178005041442E+00 a      1346     0    45     1    26
 -5.0202721813327322E+00 a      1347     0    45     1    27
  3.4089529406208134E+00 a      1348     0    45     1    28
  5.7816869087821496E+00 a      1349     0    45     1    29
 -1.0582833928111457E+01 a      1350     0    45     1    30
 -7.1386122141981252E+00 a      1351     0    46     1     1
 -7.7942318282334062E+00 a      1352     0    46     1     2
 -5.6821142845351194E+00 a      1353     0    46     1     3
  1.6545783840228065E+01 a      1354     0    46     1     4
 -1.0598924706346047E+00 a      1355     0    46     1     5
 -1.8580593251881197E+01 a      1356     0    46     1     6
  3.4842655029798979E+00 a      1357     0    46     1     7
  6.9609366644297346E+00 a      1358     0    46     1     8
  2.4920096825400918E+01 a      1359     0    46     1     9
 -4.4880806325071916E+00 a      1360     0    46     1    10
 -9.4095960304546065E+00 a      1361     0    46     1    11
  2.3433277652236011E+01 a      1362     0    46     1    12
  1.5650969571844289E+01 a      1363     0    46     1    13
 -1.6605217725374207E+01 a      1364     0    46     1    14
 -7.9898600226203582E+00 a      1365     0    46     1    15
 -5.6825264701413438E+00 a      1366     0    46     1    16
  3.5254491435357331E+00 a      1367     0    46     1    17
  1.7391569207457021E+01 a      1368     0    46     1    18
 -6.6099519280372343E+00 a      1369     0    46     1    19
 -1.9191399869979701E+01 a      1370     0    46     1    20
 -4.9760311003886298E-01 a      1371     0    46     1    21
 -1.0062413291476306E+01 a      1372     0    46     1    22
  5.8026358403540490E+00 a      1373     0    46     1    23
 -5.5055693003551546E+01 a      1374     0    46     1    24
  2.4678754356572350E+00 a      1375     0    46     1    25
 -1.8785627792920959E-01 a      1376     0    46     1    26
 -7.1613483624362884E+00 a      1377     0    46     1    27
 -2.1546019802145715E+01 a      1378     0    46     1    28
 -3.2281484621690275E+01 a      1379     0    46     1    29
  6.9718102241094480E+00 a      1380     0    46     1    30
  1.0796061919252722E+00 a      1381     0    47     1     1
 -1.7653240698973463E-01 a      1382     0    47     1     2
 -4.5109969457928081E+00 a      1383     0    47     1     3
  3.9098082614278367E+00 a      1384     0    47     1     4
 -2.0564188874338696E-01 a      1385     0    47     1     5
 -8.0658839539487097E+00 a      1386     0    47     1     6
  7.0726078937969783E-01 a      1387     0    47     1     7
 -1.5404835159289136E+00 a      1388     0    47     1     8
 -2.7537231096129811E-01 a      1389     0    47     1     9
  1.5253228074788652E+00 a      1390     0    47     1    10
 -3.4242592331322426E+00 a      1391     0    47     1    11
 -2.8609622610922045E+00 a      1392     0    47     1    12
  6.2448286544696501E+00 a      1393     0    47     1    13
 -1.1177433871406777E+00 a      1394     0    47     1    14
  5.8978417572159103E-01 a      1395     0    47     1    15
 -1.9302387322282639E+00 a      1396     0    47     1    16
  2.0957553794006443E+00 a      1397     0    47     1    17
 -3.1400068750112564E+00 a      1398     0    47     1    18
 -8.1301519757716501E-01 a      1399     0    47     1    19
  3.9157711742500498E+00 a      1400     0    47     1    20
 -1.5284649099468506E+00 a      1401     0    47     1    21
  1.1715939110783473E+00 a      1402     0    47     1    22
  2.2719109217874536E+00 a      1403     0    47     1    23
  1.8967730689989344E+00 a      1404     0    47     1    24
  9.9874566030548462E-01 a      1405     0    47     1    25
  1.9275671906439986E+00 a      1406     0    47     1    26
 -3.6644841053094632E+00 a      1407     0    47     1    27
 -4.3903753750855351E-01 a      1408     0    47     1    28
 -1.0492441263203797E-02 a      1409     0    47     1    29
  4.0667188314557823E+00 a      1410     0    47     1    30
 -6.5600972597459482E+00 a      1411     0    48     1     1
  7.2477853466518765E+00 a      1412     0    48     1     2
 -1.1566761477257913E+01 a      1413     0    48     1     3
  3.9636515729764406E+00 a      1414     0    48     1     4
  6.8889494798426325E+00 a      1415     0    48     1     5
  1.6688898223325875E+01 a      1416     0    48     1     6
 -4.6454713291439456E+00 a      1417     0    48     1     7
 -9.3726443973894435E-01 a      1418     0    48     1     8
 -2.2324342130334468E+01 a      1419     0    48     1     9
  1.2184990328592187E+01 a      1420     0    48     1    10
 -5.5655099871932148E+00 a      1421     0    48     1    11
 -1.8978128225312609E+01 a      1422     0    48     1    12
 -2.9190945147847120E+01 a      1423     0    48     1    13
  1.8634354598245690E+01 a      1424     0    48     1    14
 -1.1835237058741237E+01 a      1425     0    48     1    15
  2.0307527369618345E+01 a      1426     0    48     1    16
 -1.7185033469060120E+00 a      1427     0    48     1    17
 -1.6961833446087841E+01 a      1428     0    48     1    18
  2.7464721668032417E+00 a      1429     0    48     1    19
 -1.5130622988514846E+00 a      1430     0    48     1    20
 -1.5953222771217836E+00 a      1431     0    48     1    21
  1.4362136702710670E+01 a      1432     0    48     1    22
 -1.7506484391021637E+00 a      1433     0    48     1    23
  4.8932232101390227E+01 a      1434     0    48     1    24
 -8.5154745324696641E+00 a      1435     0    48     1    25
 -8.2755729019752806E+00 a      1436     0    48     1    26
 -2.6699982450035038E+00 a      1437     0    48     1    27
  1.9510193079200327E+01 a      1438     0    48     1    28
  2.7191117177349902E+01 a      1439     0    48     1    29
  5.1477563869695233E+00 a      1440     0    48     1    30
 -2.1468768337393267E+00 a      1441     0    49     1     1
 -6.8344501350023332E-02 a      1442     0    49     1     2
 -6.4184704808914217E-01 a      1443     0    49     1     3
 -8.1066976090985599E-01 a      1444     0    49     1     4
 -2.6174301158059635E-02 a      1445     0    49     1     5
 -9.8823599795253205E+00 a      1446     0    49     1     6
  6.3874328144235859E-01 a      1447     0    49     1     7
 -2.4366479724172518E+00 a      1448     0    49     1     8
  1.2454692619578518E+00 a      1449     0    49     1     9
  1.6540078074149840E+00 a      1450     0    49     1    10
  2.4372111536517589E+00 a      1451     0    49     1    11
 -2.9678586597820802E+00 a      1452     0    49     1    12
  1.0069350166392192E+00 a      1453     0    49     1    13
 -9.2021961055351509E-01 a      1454     0    49     1    14
  1.2412838606224650E+00 a      1455     0    49     1    15
 -3.3828059247389004E+00 a      1456     0    49     1    16
 -8.9487314474658441E-01 a      1457     0    49     1    17
 -1.5622188812532389E+00 a      1458     0    49     1    18
 -1.5912203014651412E-02 a      1459     0    49     1    19
 -2.9435468922335821E+00 a      1460     0    49     1    20
 -3.3313398769572489E-01 a      1461     0    49     1    21
 -1.8625463784311695E+00 a      1462     0    49     1    22
 -1.0249181615057676E-01 a      1463     0    49     1    23
  1.0399739124710992E+00 a      1464     0    49     1    24
  4.9262884339430724E-01 a      1465     0    49     1    25
 -5.7222459445660034E-01 a      1466     0    49     1    26
 -2.5223239719214208E+00 a      1467     0    49     1    27
 -4.0077792465844836E-01 a      1468     0    49     1    28
  8.6569228033592516E-02 a      1469     0    49     1    29
 -2.7423229934571483E+00 a      1470     0    49     1    30
  6.2795657565611194E+00 a      1471     0    50     1     1
 -4.2552332349849231E-01 a      1472     0    50     1     2
  5.5622101783594893E+00 a      1473     0    50     1     3
 -6.1378254885038217E+00 a      1474     0    50     1     4
 -8.0834889256998075E+00 a      1475     0    50     1     5
 -8.9927087556829299E+00 a      1476     0    50     1     6
 -3.1892504457853335E+00 a      1477     0    50     1     7
 -9.0603554419867773E+00 a      1478     0    50     1     8
  1.4128509865859044E+01 a      1479     0    50     1     9
 -8.2329840024450878E+00 a      1480     0    50     1    10
 -1.7090946953586488E+00 a      1481     0    50     1    11
 -1.1264307827288351E+00 a      1482     0    50     1    12
  2.7004856398244570E+01 a      1483     0    50     1    13
 -9.4086807522299338E+00 a      1484     0    50     1    14
  2.2412556242003600E+01 a      1485     0    50     1    15
 -1.9514217387272133E+01 a      1486     0    50     1    16
  6.9582994918208296E+00 a      1487     0    50     1    17
 -2.7636665521701889E+00 a      1488     0    50     1    18
  1.0535327332029467E+00 a      1489     0    50     1    19
  3.2074489421937933E+01 a      1490     0    50     1    20
 -1.1014240283140269E+00 a      1491     0    50     1    21
 -1.2467014666719086E+01 a      1492     0    50     1    22
 -4.3445073662183917E+00 a      1493     0    50     1    23
 -2.8766886650513559E+01 a      1494     0    50     1    24
 -1.4368173331553173E+00 a      1495     0    50     1    25
  3.5126949046171920E+00 a      1496     0    50     1    26
  2.0680724026498790E+01 a      1497     0    50     1    27
 -1.0022061620979159E+01 a      1498     0    50     1    28
 -1.1360056214707612E+01 a      1499     0    50     1    29
 -2.5333762210947146E+01 a      1500     0    50     1    30
 -1.3651912545144624E+01 a      1501     0    51     1     1
 -9.6019043737766563E-01 a      1502     0    51     1     2
 -3.6305984335647818E+00 a      1503     0    51     1     3
  6.6802202439662128E+00 a      1504     0    51     1     4
 -4.7276756020886679E-01 a      1505     0    51     1     5
 -3.0401836606528989E+00 a      1506     0    51     1     6
 -1.9767118462696858E+00 a      1507     0    51     1     7
 -3.0386119783984462E+00 a      1508     0    51     1     8
  2.8539202444273308E+00 a      1509     0    51     1     9
  3.4900442584588420E+00 a      1510     0    51     1    10
  2.6215207084001269E+00 a      1511     0    51     1    11
 -3.6095234349688718E+00 a      1512     0    51     1    12
  8.0551992976934024E+00 a      1513     0    51     1    13
 -4.4153534600449316E+00 a      1514     0    51     1    14
 -5.0786493393436754E+00 a      1515     0    51     1    15
  8.9335137994523919E+00 a      1516     0    51     1    16
  7.1767012023134633E+00 a      1517     0    51     1    17
  5.3796336450333735E+00 a      1518     0    51     1    18
 -3.1030950753365056E+00 a      1519     0    51     1    19
 -8.1425616866833863E+00 a      1520     0    51     1    20
 -2.8448490334553189E+00 a      1521     0    51     1    21
  2.5298951871789757E+00 a      1522     0    51     1    22
  9.6752623466065557E-01 a      1523     0    51     1    23
 -8.4437371193879454E+00 a      1524     0    51     1    24
 -7.0729487675098435E-01 a      1525     0    51     1    25
  2.2963675912364856E+00 a      1526     0    51     1    26
  6.9182856128527330E+00 a      1527     0    51     1    27
 -2.1979164314225788E+00 a      1528     0    51     1    28
 -2.3640254805101377E+00 a      1529     0    51     1    29
  3.7297667321843959E+00 a      1530     0    51     1    30
  2.6500679039911116E+01 a      1531     0    52     1     1
  4.0979122372966410E+00 a      1532     0    52     1     2
  1.1359161947400541E+01 a      1533     0    52     1     3
 -1.6598894167089952E+01 a      1534     0    52     1     4
  1.7339480841020518E+00 a      1535     0    52     1     5
  4.2987370074689096E-01 a      1536     0    52     1     6
  1.4549102171239416E+00 a      1537     0    52     1     7
  9.0618982527954408E+00 a      1538     0    52     1     8
 -1.0106221257668313E+01 a      1539     0    52     1     9
 -2.3713274526578769E+00 a      1540     0    52     1    10
  2.0978926335093155E+00 a      1541     0    52     1    11
 -5.8760481836831842E+00 a      1542     0    52     1    12
 -9.7300276790299023E+00 a      1543     0    52     1    13
  4.1381797890151111E+00 a      1544     0    52     1    14
  1.2402721034777548E+01 a      1545     0    52     1    15
 -5.6869343290977996E+00 a      1546     0    52     1    16
 -1.8037338904585202E+01 a      1547     0    52     1    17
 -1.6858708077720657E+01 a      1548     0    52     1    18
  7.6273225103411022E+00 a      1549     0    52     1    19
  1.3967869964785576E+01 a      1550     0    52     1    20
  1.1049014699108024E+01 a      1551     0    52     1    21
 -2.4910271978967868E+00 a      1552     0    52     1    22
 -7.2655578966265377E-01 a      1553     0    52     1    23
  3.2153961989666257E+01 a      1554     0    52     1    24
 -1.8457211613069224E+00 a      1555     0    52     1    25
 -7.2115635868738233E+00 a      1556     0    52     1    26
 -3.2818235457099871E+00 a      1557     0    52     1    27
  1.0869416466499420E+01 a      1558     0    52     1    28
  9.9700613330883670E+00 a      1559     0    52     1    29
  4.8248859455214053E+00 a      1560     0    52     1    30
  1.1984177874780471E+00 a      1561     0    53     1     1
  2.7121731647382685E-01 a      1562     0    53     1     2
